Date	Open	High	Low	Close	Adj Close	Volume
2010/11/18	6.133999825	6.147999763	5.78399992	5.978000164	5.978000164	4780500
2010/11/19	6.032000065	6.274000168	5.940000057	6.197999954	6.197999954	5752500
2010/11/22	6.31400013	6.690000057	6.300000191	6.679999828	6.679999828	7648500
2010/11/23	6.657999992	7.136000156	6.438000202	6.914000034	6.914000034	7889000
2010/11/24	7.053999901	7.193999767	6.866000175	7.093999863	7.093999863	7125000
2010/11/26	7.119999886	7.199999809	6.949999809	7.06400013	7.06400013	1753000
2010/11/29	7.081999779	7.190000057	6.665999889	6.866000175	6.866000175	5728000
2010/11/30	6.748000145	7.065999985	6.68200016	7.065999985	7.065999985	11113000
2010/12/1	7.173999786	7.28399992	6.690000057	6.869999886	6.869999886	6496000
2010/12/2	6.802000046	6.860000134	6.239999771	6.46999979	6.46999979	10035000
2010/12/3	6.40199995	6.449999809	6.173999786	6.297999859	6.297999859	5800500
2010/12/6	6.269999981	6.289999962	5.912000179	6.061999798	6.061999798	6372000
2010/12/7	6.09800005	6.480000019	6.010000229	6.311999798	6.311999798	6556500
2010/12/8	6.495999813	6.498000145	6.303999901	6.473999977	6.473999977	3300000
2010/12/9	6.501999855	6.544000149	6.329999924	6.409999847	6.409999847	2030000
2010/12/10	6.409999847	6.584000111	6.225999832	6.303999901	6.303999901	2147000
2010/12/13	6.328000069	6.354000092	6.079999924	6.110000134	6.110000134	2052000
2010/12/14	6.058000088	6.078000069	5.552000046	5.705999851	5.705999851	8828500
2010/12/15	5.734000206	5.993999958	5.705999851	5.920000076	5.920000076	3714500
2010/12/16	6	6.18200016	5.929999828	6.162000179	6.162000179	3950500
2010/12/17	6.268000126	6.308000088	6.142000198	6.271999836	6.271999836	4065000
2010/12/20	6.328000069	6.438000202	6.251999855	6.340000153	6.340000153	2617000
2010/12/21	6.360000134	6.538000107	6.342000008	6.452000141	6.452000141	3888500
2010/12/22	6.449999809	6.572000027	6.340000153	6.526000023	6.526000023	4166500
2010/12/23	6.251999855	6.495999813	5.984000206	6.018000126	6.018000126	7763000
2010/12/27	5.604000092	5.71600008	5.012000084	5.110000134	5.110000134	46509500
2010/12/28	5.170000076	5.349999905	5	5.282000065	5.282000065	20281500
2010/12/29	5.406000137	5.602000237	5.300000191	5.546000004	5.546000004	16596000
2010/12/30	5.539999962	5.579999924	5.276000023	5.300000191	5.300000191	10205500
2010/12/31	5.31400013	5.449999809	5.300000191	5.326000214	5.326000214	7089500
2011/1/3	5.368000031	5.400000095	5.179999828	5.323999882	5.323999882	6415000
2011/1/4	5.331999779	5.389999866	5.203999996	5.334000111	5.334000111	5937000
2011/1/5	5.296000004	5.380000114	5.237999916	5.366000175	5.366000175	7233500
2011/1/6	5.366000175	5.599999905	5.361999989	5.576000214	5.576000214	10306000
2011/1/7	5.599999905	5.71600008	5.579999924	5.647999763	5.647999763	11239500
2011/1/10	5.633999825	5.736000061	5.610000134	5.690000057	5.690000057	6713500
2011/1/11	5.717999935	5.742000103	5.383999825	5.392000198	5.392000198	8551000
2011/1/12	5.40199995	5.480000019	5.303999901	5.392000198	5.392000198	4822000
2011/1/13	5.392000198	5.394000053	5.231999874	5.243999958	5.243999958	3618000
2011/1/14	5.230000019	5.315999985	5.122000217	5.150000095	5.150000095	5960000
2011/1/18	5.096000195	5.127999783	4.949999809	5.127999783	5.127999783	8108500
2011/1/19	5.053999901	5.093999863	4.75	4.806000233	4.806000233	11857500
2011/1/20	4.806000233	4.889999866	4.473999977	4.524000168	4.524000168	11399500
2011/1/21	4.624000072	4.717999935	4.541999817	4.607999802	4.607999802	6085000
2011/1/24	4.705999851	4.961999893	4.645999908	4.897999763	4.897999763	8225500
2011/1/25	4.929999828	4.978000164	4.803999901	4.93599987	4.93599987	6357500
2011/1/26	4.941999912	4.975999832	4.820000172	4.949999809	4.949999809	5399500
2011/1/27	4.947999954	5.015999794	4.906000137	4.984000206	4.984000206	4478500
2011/1/28	4.975999832	4.975999832	4.75	4.802000046	4.802000046	5242000
2011/1/31	4.809999943	4.823999882	4.699999809	4.820000172	4.820000172	4151500
2011/2/1	4.861999989	4.946000099	4.708000183	4.782000065	4.782000065	3539000
2011/2/2	4.831999779	4.835999966	4.734000206	4.788000107	4.788000107	2847500
2011/2/3	4.763999939	4.78000021	4.630000114	4.725999832	4.725999832	2560000
2011/2/4	4.688000202	4.734000206	4.644000053	4.691999912	4.691999912	2720000
2011/2/7	4.65199995	4.65199995	4.576000214	4.613999844	4.613999844	4475500
2011/2/8	4.756000042	5.050000191	4.599999905	4.897999763	4.897999763	17524500
2011/2/9	4.826000214	4.835999966	4.558000088	4.642000198	4.642000198	13178000
2011/2/10	4.65199995	4.728000164	4.561999798	4.644000053	4.644000053	4180500
2011/2/11	4.650000095	4.75	4.587999821	4.650000095	4.650000095	3172500
2011/2/14	4.728000164	4.828000069	4.610000134	4.616000175	4.616000175	6415500
2011/2/15	4.602000237	4.633999825	4.512000084	4.56799984	4.56799984	4768500
2011/2/16	4.619999886	4.993999958	4.613999844	4.946000099	4.946000099	20575500
2011/2/17	4.926000118	5.09800005	4.710000038	4.71999979	4.71999979	13092000
2011/2/18	4.665999889	4.697999954	4.592000008	4.636000156	4.636000156	11853500
2011/2/22	4.576000214	4.599999905	4.355999947	4.374000072	4.374000072	10323000
2011/2/23	4.43599987	4.5	4.222000122	4.366000175	4.366000175	8028000
2011/2/24	4.355999947	4.515999794	4.300000191	4.506000042	4.506000042	5276500
2011/2/25	4.561999798	4.769999981	4.538000107	4.722000122	4.722000122	6731500
2011/2/28	4.748000145	4.820000172	4.699999809	4.777999878	4.777999878	5256000
2011/3/1	4.809999943	4.863999844	4.739999771	4.788000107	4.788000107	5532000
2011/3/2	4.763999939	4.855999947	4.745999813	4.803999901	4.803999901	3316500
2011/3/3	4.895999908	4.958000183	4.811999798	4.872000217	4.872000217	3201000
2011/3/4	4.895999908	4.998000145	4.756000042	4.989999771	4.989999771	7900500
2011/3/7	4.986000061	5.079999924	4.940000057	4.987999916	4.987999916	10168000
2011/3/8	4.920000076	4.992000103	4.800000191	4.93200016	4.93200016	6999500
2011/3/9	4.93200016	4.998000145	4.854000092	4.943999767	4.943999767	4624000
2011/3/10	4.888000011	4.897999763	4.745999813	4.802000046	4.802000046	5085000
2011/3/11	4.769999981	4.849999905	4.705999851	4.81400013	4.81400013	4654000
2011/3/14	4.763999939	4.800000191	4.639999866	4.650000095	4.650000095	5830000
2011/3/15	4.440000057	4.592000008	4.360000134	4.590000153	4.590000153	6594000
2011/3/16	4.572000027	4.650000095	4.538000107	4.56400013	4.56400013	5848500
2011/3/17	4.647999763	4.68599987	4.527999878	4.561999798	4.561999798	4613000
2011/3/18	4.638000011	4.638000011	4.501999855	4.592000008	4.592000008	3439500
2011/3/21	4.610000134	4.610000134	4.507999897	4.546000004	4.546000004	2058500
2011/3/22	4.546000004	4.572000027	4.400000095	4.438000202	4.438000202	2914500
2011/3/23	4.421999931	4.453999996	4.354000092	4.441999912	4.441999912	2114000
2011/3/24	4.427999973	4.475999832	4.395999908	4.46600008	4.46600008	2311000
2011/3/25	4.486000061	4.599999905	4.480000019	4.550000191	4.550000191	2840000
2011/3/28	4.539999962	4.708000183	4.510000229	4.650000095	4.650000095	5290500
2011/3/29	4.659999847	4.800000191	4.642000198	4.78399992	4.78399992	3777000
2011/3/30	4.822000027	4.897999763	4.602000237	4.742000103	4.742000103	6116500
2011/3/31	5.309999943	5.742000103	5.300000191	5.550000191	5.550000191	57589000
2011/4/1	5.489999771	5.636000156	5.31400013	5.331999779	5.331999779	14324000
2011/4/4	5.366000175	5.400000095	5.046000004	5.165999889	5.165999889	13046500
2011/4/5	5.179999828	5.400000095	5.138000011	5.340000153	5.340000153	15904500
2011/4/6	5.397999763	5.40199995	5.159999847	5.297999859	5.297999859	6441500
2011/4/7	5.369999886	5.587999821	5.289999962	5.447999954	5.447999954	14051500
2011/4/8	5.515999794	5.519999981	5.271999836	5.297999859	5.297999859	9732000
2011/4/11	5.294000149	5.306000233	5.004000187	5.053999901	5.053999901	6847000
2011/4/12	5.015999794	5.041999817	4.860000134	4.929999828	4.929999828	6787000
2011/4/13	5.026000023	5.138000011	4.961999893	4.986000061	4.986000061	6057500
2011/4/14	4.973999977	5.056000233	4.840000153	5.027999878	5.027999878	4917000
2011/4/15	5.130000114	5.236000061	5.081999779	5.116000175	5.116000175	4717500
2011/4/18	5.026000023	5.124000072	4.872000217	5.006000042	5.006000042	5169500
2011/4/19	5.052000046	5.052000046	4.929999828	5.032000065	5.032000065	2743500
2011/4/20	5.139999866	5.217999935	5.059999943	5.150000095	5.150000095	4186000
2011/4/21	5.170000076	5.395999908	5.118000031	5.34800005	5.34800005	6930500
2011/4/25	5.340000153	5.346000195	5.193999767	5.277999878	5.277999878	4004500
2011/4/26	5.331999779	5.449999809	5.262000084	5.386000156	5.386000156	7000000
2011/4/27	5.386000156	5.472000122	5.326000214	5.415999889	5.415999889	4984500
2011/4/28	5.414000034	5.538000107	5.343999863	5.532000065	5.532000065	8000000
2011/4/29	5.538000107	5.573999882	5.484000206	5.519999981	5.519999981	3630000
2011/5/2	5.519999981	5.559999943	5.412000179	5.489999771	5.489999771	3923000
2011/5/3	5.475999832	5.478000164	5.300000191	5.374000072	5.374000072	4569500
2011/5/4	5.355999947	5.400000095	5.150000095	5.337999821	5.337999821	5222500
2011/5/5	5.440000057	5.487999916	5.234000206	5.288000107	5.288000107	6092500
2011/5/6	5.380000114	5.539999962	5.323999882	5.423999786	5.423999786	4908500
2011/5/9	5.400000095	5.599999905	5.369999886	5.581999779	5.581999779	4582000
2011/5/10	5.647999763	5.789999962	5.581999779	5.665999889	5.665999889	7676500
2011/5/11	5.639999866	5.659999847	5.383999825	5.414000034	5.414000034	4812500
2011/5/12	5.414000034	5.547999859	5.329999924	5.53399992	5.53399992	3140000
2011/5/13	5.599999905	5.638000011	5.460000038	5.510000229	5.510000229	3307500
2011/5/16	5.59800005	5.59800005	5.309999943	5.320000172	5.320000172	3778500
2011/5/17	5.400000095	5.400000095	5.144000053	5.191999912	5.191999912	6171000
2011/5/18	5.21999979	5.294000149	5.104000092	5.269999981	5.269999981	3647500
2011/5/19	5.406000137	5.688000202	5.320000172	5.639999866	5.639999866	13275500
2011/5/20	5.65199995	5.656000137	5.46999979	5.593999863	5.593999863	4212500
2011/5/23	5.524000168	5.524000168	5.323999882	5.363999844	5.363999844	4318000
2011/5/24	5.403999805	5.5	5.320000172	5.343999863	5.343999863	3068500
2011/5/25	5.380000114	5.802000046	5.234000206	5.796000004	5.796000004	23465500
2011/5/26	5.763999939	5.952000141	5.619999886	5.895999908	5.895999908	16684500
2011/5/27	5.907999992	5.934000015	5.763999939	5.909999847	5.909999847	8435500
2011/5/31	5.938000202	6.056000233	5.909999847	6.027999878	6.027999878	16452500
2011/6/1	6	6.019999981	5.676000118	5.703999996	5.703999996	7649500
2011/6/2	5.703999996	5.863999844	5.702000141	5.751999855	5.751999855	4931500
2011/6/3	5.989999771	6.300000191	5.900000095	6.026000023	6.026000023	31046000
2011/6/6	6.019999981	6.026000023	5.65199995	5.739999771	5.739999771	11655500
2011/6/7	5.788000107	5.877999783	5.65199995	5.673999786	5.673999786	6110500
2011/6/8	5.688000202	5.71999979	5.403999805	5.423999786	5.423999786	8479500
2011/6/9	5.486000061	5.619999886	5.420000076	5.524000168	5.524000168	8016000
2011/6/10	5.504000187	5.659999847	5.46999979	5.572000027	5.572000027	7833000
2011/6/13	5.613999844	5.776000023	5.576000214	5.68599987	5.68599987	8567000
2011/6/14	5.708000183	5.940000057	5.703999996	5.71999979	5.71999979	7867000
2011/6/15	5.688000202	5.690000057	5.414000034	5.464000225	5.464000225	6725000
2011/6/16	5.53399992	5.599999905	5.147999763	5.300000191	5.300000191	9211000
2011/6/17	5.374000072	5.539999962	5.228000164	5.300000191	5.300000191	8570000
2011/6/20	5.257999897	5.291999817	5.099999905	5.202000141	5.202000141	7689000
2011/6/21	5.248000145	5.546000004	5.199999809	5.506000042	5.506000042	7480000
2011/6/22	5.473999977	5.650000095	5.420000076	5.441999912	5.441999912	7378000
2011/6/23	5.440000057	5.544000149	5.242000103	5.541999817	5.541999817	5850000
2011/6/24	5.527999878	5.593999863	5.452000141	5.513999939	5.513999939	18042500
2011/6/27	5.546000004	5.656000137	5.461999893	5.492000103	5.492000103	9047000
2011/6/28	5.558000088	5.650000095	5.53399992	5.622000217	5.622000217	4446000
2011/6/29	5.699999809	5.81799984	5.613999844	5.657999992	5.657999992	7309000
2011/6/30	5.699999809	5.866000175	5.679999828	5.826000214	5.826000214	4733500
2011/7/1	5.81400013	5.920000076	5.760000229	5.803999901	5.803999901	4274500
2011/7/5	5.803999901	5.903999805	5.742000103	5.828000069	5.828000069	4980000
2011/7/6	5.828000069	5.828000069	5.710000038	5.791999817	5.791999817	4634500
2011/7/7	5.828000069	6	5.802000046	5.946000099	5.946000099	6639500
2011/7/8	5.978000164	5.978000164	5.717999935	5.762000084	5.762000084	6203000
2011/7/11	5.679999828	5.705999851	5.599999905	5.670000076	5.670000076	4879000
2011/7/12	5.673999786	5.81799984	5.599999905	5.633999825	5.633999825	5227000
2011/7/13	5.68599987	5.806000233	5.579999924	5.728000164	5.728000164	5330000
2011/7/14	5.705999851	5.791999817	5.449999809	5.521999836	5.521999836	5795000
2011/7/15	5.558000088	5.565999985	5.480000019	5.515999794	5.515999794	3545000
2011/7/18	5.467999935	5.489999771	5.326000214	5.446000099	5.446000099	4259500
2011/7/19	5.515999794	5.622000217	5.507999897	5.578000069	5.578000069	5130500
2011/7/20	5.599999905	6.087999821	5.559999943	5.737999916	5.737999916	15241500
2011/7/21	5.782000065	5.831999779	5.619999886	5.739999771	5.739999771	5057500
2011/7/22	5.739999771	5.907999992	5.710000038	5.857999802	5.857999802	2917500
2011/7/25	5.802000046	5.849999905	5.688000202	5.697999954	5.697999954	3366500
2011/7/26	5.662000179	5.754000187	5.593999863	5.599999905	5.599999905	3803000
2011/7/27	5.699999809	5.699999809	5.501999855	5.527999878	5.527999878	4792500
2011/7/28	5.519999981	5.710000038	5.507999897	5.633999825	5.633999825	4693500
2011/7/29	5.559999943	5.679999828	5.5	5.633999825	5.633999825	4741000
2011/8/1	5.734000206	5.796000004	5.642000198	5.754000187	5.754000187	5824500
2011/8/2	5.737999916	5.840000153	5.453999996	5.467999935	5.467999935	7747000
2011/8/3	5.5	5.565999985	5.268000126	5.440000057	5.440000057	8972500
2011/8/4	5.302000046	5.377999783	4.934000015	4.949999809	4.949999809	15322500
2011/8/5	4.998000145	5.076000214	4.565999985	4.84800005	4.84800005	9822000
2011/8/8	4.619999886	4.888000011	4.619999886	4.728000164	4.728000164	13042500
2011/8/9	4.829999924	5.090000153	4.739999771	5.012000084	5.012000084	6667000
2011/8/10	5.087999821	5.087999821	4.725999832	4.763999939	4.763999939	7821000
2011/8/11	4.808000088	5.150000095	4.800000191	5.059999943	5.059999943	4182500
2011/8/12	5.119999886	5.427999973	5.072000027	5.262000084	5.262000084	5045500
2011/8/15	5.323999882	5.349999905	5.18599987	5.245999813	5.245999813	3693000
2011/8/16	5.225999832	5.308000088	5.165999889	5.21999979	5.21999979	2688500
2011/8/17	5.277999878	5.329999924	5.102000237	5.165999889	5.165999889	3218500
2011/8/18	5	5.03000021	4.693999767	4.852000237	4.852000237	5283000
2011/8/19	4.771999836	4.843999863	4.400000095	4.460000038	4.460000038	6876500
2011/8/22	4.622000217	4.760000229	4.335999966	4.389999866	4.389999866	4930500
2011/8/23	4.386000156	4.622000217	4.300000191	4.592000008	4.592000008	4345000
2011/8/24	4.619999886	4.785999775	4.565999985	4.774000168	4.774000168	3421500
2011/8/25	4.774000168	4.774000168	4.579999924	4.622000217	4.622000217	3399000
2011/8/26	4.541999817	4.789999962	4.414000034	4.745999813	4.745999813	3809000
2011/8/29	4.843999863	4.96999979	4.803999901	4.941999912	4.941999912	4017000
2011/8/30	4.900000095	4.953999996	4.81799984	4.926000118	4.926000118	1831000
2011/8/31	4.960000038	5.099999905	4.855999947	4.947999954	4.947999954	4119000
2011/9/1	4.93200016	4.973999977	4.768000126	4.800000191	4.800000191	4240500
2011/9/2	4.731999874	4.797999859	4.535999775	4.613999844	4.613999844	3849500
2011/9/6	4.5	4.639999866	4.458000183	4.587999821	4.587999821	4049000
2011/9/7	4.677999973	4.800000191	4.656000137	4.768000126	4.768000126	2296000
2011/9/8	4.71600008	4.806000233	4.656000137	4.722000122	4.722000122	2528500
2011/9/9	4.673999786	4.714000225	4.510000229	4.593999863	4.593999863	3346500
2011/9/12	4.5	4.662000179	4.489999771	4.576000214	4.576000214	2833000
2011/9/13	4.602000237	4.820000172	4.550000191	4.815999985	4.815999985	3632500
2011/9/14	4.849999905	4.967999935	4.757999897	4.868000031	4.868000031	4154000
2011/9/15	4.915999889	4.986000061	4.866000175	4.964000225	4.964000225	2813000
2011/9/16	4.955999851	5.168000221	4.897999763	5.159999847	5.159999847	7085500
2011/9/19	4.989999771	5.162000179	4.763999939	5.153999805	5.153999805	5787000
2011/9/20	5.196000099	5.320000172	5.133999825	5.202000141	5.202000141	5902000
2011/9/21	5.190000057	5.389999866	5.139999866	5.170000076	5.170000076	4938000
2011/9/22	5.127999783	5.222000122	4.975999832	5.125999928	5.125999928	3879000
2011/9/23	5.09800005	5.323999882	5.070000172	5.276000023	5.276000023	5782000
2011/9/26	5.303999901	5.303999901	4.980000019	5.104000092	5.104000092	4674000
2011/9/27	5.199999809	5.397999763	5.113999844	5.237999916	5.237999916	3372500
2011/9/28	5.199999809	5.300000191	4.90199995	4.918000221	4.918000221	3616500
2011/9/29	5.144000053	5.164000034	4.710000038	4.823999882	4.823999882	4648000
2011/9/30	4.960000038	4.978000164	4.697999954	4.877999783	4.877999783	6680500
2011/10/3	4.989999771	5	4.650000095	4.745999813	4.745999813	5116000
2011/10/4	4.657999992	4.863999844	4.585999966	4.731999874	4.731999874	6001500
2011/10/5	4.806000233	5.168000221	4.670000076	5.073999882	5.073999882	6147500
2011/10/6	5.073999882	5.519999981	5.004000187	5.392000198	5.392000198	8845500
2011/10/7	5.395999908	5.519999981	5.210000038	5.397999763	5.397999763	6558000
2011/10/10	5.461999893	5.636000156	5.400000095	5.576000214	5.576000214	4617500
2011/10/11	5.501999855	5.553999901	5.418000221	5.521999836	5.521999836	2878500
2011/10/12	5.449999809	5.599999905	5.440000057	5.559999943	5.559999943	5617000
2011/10/13	5.526000023	5.693999767	5.487999916	5.587999821	5.587999821	5217500
2011/10/14	5.599999905	5.710000038	5.452000141	5.610000134	5.610000134	7002500
2011/10/17	5.572000027	5.599999905	5.452000141	5.484000206	5.484000206	3772500
2011/10/18	5.460000038	5.68599987	5.342000008	5.668000221	5.668000221	4998500
2011/10/19	5.604000092	5.611999989	5.460000038	5.513999939	5.513999939	3964500
2011/10/20	5.487999916	5.493999958	5.400000095	5.467999935	5.467999935	4998500
2011/10/21	5.480000019	5.659999847	5.40199995	5.605999947	5.605999947	5713000
2011/10/24	5.573999882	5.777999878	5.550000191	5.710000038	5.710000038	4703000
2011/10/25	5.645999908	5.771999836	5.559999943	5.650000095	5.650000095	3272000
2011/10/26	5.638000011	5.673999786	5.480000019	5.596000195	5.596000195	2552500
2011/10/27	5.668000221	5.789999962	5.622000217	5.751999855	5.751999855	4347000
2011/10/28	5.699999809	6	5.602000237	5.973999977	5.973999977	6320000
2011/10/31	5.900000095	5.90199995	5.75	5.874000072	5.874000072	5670000
2011/11/1	5.677999973	5.78399992	5.599999905	5.776000023	5.776000023	3176000
2011/11/2	5.800000191	5.852000237	5.650000095	5.742000103	5.742000103	4376500
